playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,picked
2508061,null,Antonio Brown,WR,PIT,WR,PIT,117.3844,240.5468,null,1,1,1,null,null,25.3226,1.2,-0.2,51.235,249.9226,221.1,5.2191,null,FALSE
2552475,null,Todd Gurley,RB,LA,RB,LA,98.704,233.1509,null,4,2,1,null,null,15.2312,5.2,-3.2,46.085,254.9578,209.673,3.2399,null,FALSE
2543496,null,Odell Beckham,WR,NYG,WR,NYG,92.8042,215.9667,null,2,3,2,null,null,10.4726,2.5,0.5,49.0825,229.0954,190.7,7.364,null,FALSE
2495454,null,Julio Jones,WR,ATL,WR,ATL,91.3192,214.4817,null,3,4,3,null,null,21.71,4.6,-0.6,47.0375,222.8969,183.6,7.2701,null,FALSE
2553435,null,David Johnson,RB,ARI,RB,ARI,89.7193,224.1662,null,5,5,2,null,null,13.5311,4.1,0.9,41.4125,238.3585,201.01,1.4871,null,FALSE
2507164,null,Adrian Peterson,RB,MIN,RB,MIN,77.2262,211.6732,null,6,6,3,null,null,3.9019,8.6,-2.6,42.4525,220.6621,183.94,1.5641,null,FALSE
2533034,null,Lamar Miller,RB,HOU,RB,HOU,75.1501,209.5971,null,12,7,4,null,null,3.7341,13.1,-6.1,32.3875,224.7165,197.5918,1.6677,null,FALSE
2540165,null,DeAndre Hopkins,WR,HOU,WR,HOU,73.344,196.5065,null,8,8,4,null,null,10.7269,8.8,-0.8,41.56,205.1801,165.3,7.2831,null,FALSE
925,null,Jamaal Charles,RB,KC,RB,KC,71.4985,205.9455,null,14,9,5,null,null,5.9947,17.8,-8.8,28.545,214.6871,183.4119,3.5165,null,FALSE
2555224,null,Ezekiel Elliott,RB,DAL,RB,DAL,71.3335,205.7804,null,10,10,6,null,null,13.7098,7.4,2.6,41.6175,223.946,185,2.8134,null,FALSE
2540175,null,LeVeon Bell,RB,PIT,RB,PIT,67.1649,201.6119,null,15,11,9,null,null,2.5746,10.8,0.2,41.37,215.9476,168.3669,7.0085,null,FALSE
497278,null,Dez Bryant,WR,DAL,WR,DAL,65.8745,189.037,null,11,12,5,null,null,7.3867,12,0,37.315,214.8002,174,8.3787,null,FALSE
497240,null,Rob Gronkowski,TE,NE,TE,NE,64.7603,175.576,null,9,13,1,null,null,32.4203,8.4,4.6,41.045,190.8421,157,4.8949,null,FALSE
2495455,null,Cam Newton,QB,CAR,QB,CAR,64.6026,345.7888,null,32,14,1,null,null,18.7132,20,-6,29.0275,357.2859,323.32,6.3035,null,FALSE
2543583,null,Devonta Freeman,RB,ATL,RB,ATL,59.6742,194.1211,null,21,15,7,null,null,6.424,21.9,-6.9,30.58,203.6677,182.1124,6.2844,null,FALSE
2495450,null,A.J. Green,WR,CIN,WR,CIN,59.3598,182.5222,null,7,16,6,null,null,2.3598,13,3,37.1125,185.2387,171.3562,4.9292,null,FALSE
1032,null,Jordy Nelson,WR,GB,WR,GB,57.616,180.7784,null,17,17,7,null,null,3.5021,21.2,-4.2,29.2,192.594,171.6,5.9872,null,FALSE
2543509,null,Allen Robinson,WR,JAC,WR,JAC,56.3839,179.5464,null,13,18,8,null,null,4.6121,14.8,3.2,33.64,199.5106,160.2,6.4151,null,FALSE
79607,null,LeSean McCoy,RB,BUF,RB,BUF,55.5732,190.0201,null,23,19,8,null,null,5.009,30.9,-11.9,21.425,213.6932,159.2,3.0607,null,FALSE
2533039,null,Alshon Jeffery,WR,CHI,WR,CHI,51.8438,175.0063,null,20,20,9,null,null,2.9038,20.8,-0.8,26.3,189.5059,153.9,8.2942,null,FALSE
2495893,null,Brandon Marshall,WR,NYJ,WR,NYJ,51.6997,174.8622,null,19,21,10,null,null,5.871,16.5,4.5,27.915,186.2979,156.8,3.9014,null,FALSE
2495466,null,Mark Ingram,RB,NO,RB,NO,50.2012,184.6481,null,18,22,10,null,null,5.4666,22.4,-0.4,23.815,197.9192,169.8,5.4499,null,FALSE
2540168,null,Eddie Lacy,RB,GB,RB,GB,46.5038,180.9507,null,25,23,11,null,null,5.4816,28.8,-5.8,23.2975,193.3405,168.07,4.9938,null,FALSE
2543468,null,Mike Evans,WR,TB,WR,TB,46.1803,169.3428,null,16,24,11,null,null,3.2833,24.7,-0.7,25.6175,175.3422,157.2,5.4371,null,FALSE
2532975,null,Russell Wilson,QB,SEA,QB,SEA,46.0551,327.2413,null,40,25,2,null,null,6.3618,35.7,-10.7,17.9575,347.5567,301.94,4.5624,null,FALSE
2506363,null,Aaron Rodgers,QB,GB,QB,GB,45.7236,326.9098,null,33,26,3,null,null,18.9886,24.6,1.4,25.075,337.3452,305.66,4.029,null,FALSE
2540154,null,Keenan Allen,WR,SD,WR,SD,45.4772,168.6396,null,24,27,12,null,null,5.3558,23.8,3.2,22.665,183.8848,153.6,8.6066,null,FALSE
2532899,null,Doug Martin,RB,TB,RB,TB,42.9654,177.4124,null,22,28,12,null,null,8.0729,21.8,6.2,26.1325,186.4332,151.74,3.3093,null,FALSE
2552487,null,Amari Cooper,WR,OAK,WR,OAK,40.3169,163.4794,null,27,29,13,null,null,0.607,28.4,0.6,25.1575,174.7102,146.4277,5.9042,null,FALSE
2543498,null,Brandin Cooks,WR,NO,WR,NO,39.9258,163.0882,null,26,30,14,null,null,0.5449,25.9,4.1,22.5075,187.7309,141.7,6.1084,null,FALSE
2532865,null,T.Y. Hilton,WR,IND,WR,IND,39.4941,162.6566,null,28,31,15,null,null,4.2208,31.6,-0.6,19,166.287,151.85,5.4623,null,FALSE
2543457,null,Sammy Watkins,WR,BUF,WR,BUF,39.2675,162.43,null,31,32,16,null,null,8.8874,33.6,-1.6,22.7825,176.4025,144.5,8.8456,null,FALSE
2553733,null,Thomas Rawls,RB,SEA,RB,SEA,39.079,173.5259,null,36,33,13,null,null,9.544,38.5,-5.5,19.275,197.7962,144.3309,4.8189,null,FALSE
2540160,null,Jordan Reed,TE,WAS,TE,WAS,36.7029,147.5186,null,38,34,2,null,null,15.4649,39.5,-5.5,16.9825,159.1194,139.7199,7.7881,null,FALSE
2533031,null,Andrew Luck,QB,IND,QB,IND,33.663,314.8492,null,43,35,4,null,null,18.4092,36.8,-1.8,16.2625,328.0918,299.3503,6.0246,null,FALSE
2495448,null,Randall Cobb,WR,GB,WR,GB,31.2791,154.4416,null,35,36,17,null,null,2.6485,45.5,-9.5,12.785,171.6528,140.04,5.6476,null,FALSE
2540269,null,C.J. Anderson,RB,DEN,RB,DEN,30.7061,165.1531,null,29,37,14,null,null,2.6543,31.6,5.4,17.1775,176.3085,146.91,4.3114,null,FALSE
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,29.4811,152.6436,null,30,38,18,null,null,2.0846,29.5,8.5,21.4225,160.4991,137.7,4.0906,null,FALSE
2543743,null,Carlos Hyde,RB,SF,RB,SF,28.3639,162.8108,null,34,39,15,null,null,3.4611,35,4,17.115,174.8455,136.9772,6.4593,null,FALSE
2495700,null,Greg Olsen,TE,CAR,TE,CAR,27.977,138.7927,null,42,40,3,null,null,16.2164,41.2,-1.2,13.8625,143.7619,131.1996,3.2853,null,FALSE
497284,null,Eric Decker,WR,NYJ,WR,NYJ,27.78,150.9425,null,44,41,19,null,null,1.2258,44.2,-3.2,10.75,163.2149,133.72,5.9841,null,FALSE
234,null,Matt Forte,RB,NYJ,RB,NYJ,27.7397,162.1867,null,41,42,16,null,null,6.2471,41.4,0.6,15.6475,172.4636,142.8203,3.4883,null,FALSE
2543488,null,Jarvis Landry,WR,MIA,WR,MIA,27.0131,150.1755,null,49,43,20,null,null,1.0878,50.4,-7.4,12.285,161.7734,140.9,4.8176,null,FALSE
497326,null,Golden Tate,WR,DET,WR,DET,26.0954,149.2578,null,47,44,21,null,null,1.2912,49.7,-5.7,9.8475,170.3359,128,4.5233,null,FALSE
2530747,null,Doug Baldwin,WR,SEA,WR,SEA,25.7551,148.9176,null,52,45,22,null,null,2.7343,46.4,-1.4,11.685,164.6283,130.7,4.6207,null,FALSE
2543471,null,Kelvin Benjamin,WR,CAR,WR,CAR,23.8532,147.0156,null,45,46,23,null,null,3.6213,45.2,0.8,15.2725,155.6335,138.3843,6.6858,null,FALSE
80429,null,Jeremy Maclin,WR,KC,WR,KC,22.1885,145.351,null,37,47,24,null,null,4.084,53,-6,10.4925,153.6932,126.29,4.2218,null,FALSE
2495207,null,DeMarco Murray,RB,TEN,RB,TEN,22.0658,156.5127,null,51,48,17,null,null,1.4693,53.7,-5.7,10.2875,170.0749,138.6,5.4524,null,FALSE
2543603,null,Jeremy Hill,RB,CIN,RB,CIN,20.9196,155.3665,null,48,49,18,null,null,1.3685,62.1,-13.1,8.4775,168.0813,134.1,2.3572,null,FALSE
2541161,null,Latavius Murray,RB,OAK,RB,OAK,20.2734,154.7204,null,39,50,19,null,null,2.0754,52.5,-2.5,9.9375,162.0246,142.6835,5.6199,null,FALSE
2504775,null,Drew Brees,QB,NO,QB,NO,19.8071,300.9933,null,53,51,5,null,null,9.1604,47.9,3.1,9.7225,313.6071,283.7103,3.4381,null,FALSE
949,null,Jonathan Stewart,RB,CAR,RB,CAR,18.8288,153.2757,null,50,52,20,null,null,1.7696,62.2,-10.2,10.535,161.9057,138.7,4.292,null,FALSE
2543614,null,Donte Moncrief,WR,IND,WR,IND,18.2753,141.4378,null,56,53,25,null,null,0.6407,76.7,-23.7,7.2675,151.293,119.6158,4.277,null,FALSE
2532841,null,Michael Floyd,WR,ARI,WR,ARI,17.9337,141.0962,null,54,54,26,null,null,0.6684,69.4,-15.4,6.4025,149.1732,132,5.674,null,FALSE
2552379,null,Jeremy Langford,RB,CHI,RB,CHI,17.5674,152.0143,null,72,55,21,null,null,3.7294,88.9,-33.9,6.985,161.0988,143.7,3.6434,null,FALSE
2506106,null,Larry Fitzgerald,WR,ARI,WR,ARI,17.3355,140.4979,null,61,56,27,null,null,1.1984,63,-7,7.0225,148.712,124.5,4.0104,null,FALSE
238498,null,Julian Edelman,WR,NE,WR,NE,17.1951,140.3576,null,46,57,28,null,null,3.9525,38.4,18.6,15.63,149.9994,118.574,7.5163,null,FALSE
2552635,null,Matt Jones,RB,WAS,RB,WAS,16.5509,150.9979,null,58,58,22,null,null,7.5501,79.1,-21.1,6.0675,159.0035,126.23,4.255,null,FALSE
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,15.0789,138.2414,null,65,59,29,null,null,3.8442,82.3,-23.3,6.7,159.6883,110.0443,6.3619,null,FALSE
2495966,null,Delanie Walker,TE,TEN,TE,TEN,14.499,125.3147,null,69,60,4,null,null,6.7436,61.2,-1.2,6.2375,132.3511,110.4462,4.1106,null,FALSE
2543847,null,John Brown,WR,ARI,WR,ARI,11.4064,134.5689,null,60,61,30,null,null,1.9778,84.2,-23.2,5.09,145.0387,115.6985,4.0719,45,FALSE
497188,null,Ryan Mathews,RB,PHI,RB,PHI,11.1251,145.572,null,55,62,23,null,null,5.3543,70.7,-8.7,6.71,154.5322,127.8824,6.1202,null,FALSE
2543500,null,Jordan Matthews,WR,PHI,WR,PHI,11.0631,134.2255,null,59,63,31,null,null,4.0465,70.1,-7.1,6.565,141.8948,122.2977,4.0402,48,FALSE
2543477,null,Blake Bortles,QB,JAC,QB,JAC,10.7004,291.8866,null,85,64,6,null,null,2.4227,65.4,-1.4,7.1225,306.7753,274.8797,5.1787,null,FALSE
2506109,null,Ben Roethlisberger,QB,PIT,QB,PIT,10.5928,291.779,null,62,65,7,null,null,6.8254,42.5,22.5,11.03,297.1476,285.95,4.8837,null,FALSE
2532838,null,Coby Fleener,TE,NO,TE,NO,9.0222,119.8379,null,76,66,5,null,null,7.1665,74.5,-8.5,4.4425,133.0885,98.31,5.0729,null,FALSE
71269,null,Michael Crabtree,WR,OAK,WR,OAK,7.7942,130.9567,null,80,67,32,null,null,2.9326,98.5,-31.5,4.12,141.5758,117.4,4.2138,46,FALSE
2506404,null,Frank Gore,RB,IND,RB,IND,6.8765,141.3235,null,63,68,24,null,null,2.3963,92.9,-24.9,4.1875,157.9855,119.1906,2.1144,34,FALSE
2540258,null,Travis Kelce,TE,KC,TE,KC,6.4886,117.3043,null,64,69,6,null,null,9.7329,58.2,10.8,6.6025,125.9841,112.0601,3.6687,21,FALSE
2552430,null,Tyler Lockett,WR,SEA,WR,SEA,6.2389,129.4014,null,75,70,33,null,null,2.9131,87.8,-17.8,5.0075,143.838,108.6,4.6898,39,FALSE
2506121,null,Philip Rivers,QB,SD,QB,SD,5.9626,287.1488,null,88,71,8,null,null,4.5559,101.6,-30.6,3.88,298.026,275.0005,3.5971,null,FALSE
2495469,null,Dion Lewis,RB,NE,RB,NE,4.6651,139.112,null,57,72,25,null,null,0.4396,87.3,-15.3,8.325,159.6409,112.1373,3.0973,33,FALSE
71345,null,Rashad Jennings,RB,NYG,RB,NYG,4.2953,138.7423,null,81,73,26,null,null,0.2721,113.5,-40.5,3.065,145.517,122.4,3.9707,28,FALSE
2552374,null,Ameer Abdullah,RB,DET,RB,DET,4.1557,138.6026,null,78,74,27,null,null,0.8856,107.7,-33.7,3.9875,146.2943,124.6,3.2839,34,FALSE
79555,null,Arian Foster,RB,MIA,RB,MIA,3.8909,138.3378,null,79,75,28,null,null,2.572,92.9,-17.9,4.8325,149.1913,128.8,7.2815,4,FALSE
1581,null,DeSean Jackson,WR,WAS,WR,WAS,3.4843,126.6468,null,74,76,34,null,null,1.0652,90.6,-14.6,4.2175,140.2689,102.1552,6.0775,38,FALSE
2550353,null,Allen Hurns,WR,JAC,WR,JAC,3.1674,126.3298,null,71,77,35,null,null,1.7111,76.3,0.7,5.8875,141.1062,111.4925,4.912,41,FALSE
2552469,null,Melvin Gordon,RB,SD,RB,SD,2.6492,137.0961,null,70,78,29,null,null,3.9738,93.4,-15.4,5.0375,145.6211,124.95,8.9342,27,FALSE
2539336,null,Tavon Austin,WR,LA,WR,LA,1.671,124.8334,null,108,79,36,null,null,2.5064,107.5,-28.5,2.49,145.2739,101.4671,5.6837,17,FALSE
2532820,null,Kirk Cousins,QB,WAS,QB,WAS,1.5722,282.7584,null,113,80,9,null,null,0.7686,113.3,-33.3,3.2925,297.5652,265.2205,4.735,14,FALSE
2552409,null,DeVante Parker,WR,MIA,WR,MIA,1.2417,124.4041,null,67,81,37,null,null,5.0622,81,0,6.705,133.1092,109.3582,7.7565,44,FALSE
2505996,null,Eli Manning,QB,NYG,QB,NYG,1.2413,282.4275,null,77,82,10,null,null,1.862,74,8,4.675,289.4644,265.2,3.73,25,FALSE
2505245,null,Carson Palmer,QB,ARI,QB,ARI,0.3659,281.5521,null,68,83,11,null,null,3.707,54.5,28.5,6.065,288.5284,273.1924,3.8008,28,FALSE
2540156,null,Giovani Bernard,RB,CIN,RB,CIN,-0.0114,134.4355,null,66,84,30,null,null,3.716,104.2,-20.2,4.5225,139.9407,125.15,4.4459,30,FALSE
2552033,null,Jameis Winston,QB,TB,QB,TB,-1.6072,279.579,null,115,85,12,null,null,3.6095,124.6,-39.6,4.645,288.0294,263.98,5.193,19,FALSE
4327,null,Danny Woodhead,RB,SD,RB,SD,-2.6378,131.8091,null,83,86,31,null,null,3.7664,118.1,-32.1,3.6675,142.9043,113.07,3.0855,36,FALSE
2540148,null,Tyler Eifert,TE,CIN,TE,CIN,-2.7773,108.0385,null,87,87,7,null,null,2.7022,76.7,10.3,6.7675,121.407,93.4,8.4587,12,FALSE
2495459,null,Torrey Smith,WR,SF,WR,SF,-2.9126,120.2499,null,97,88,38,null,null,2.7304,117.4,-29.4,2.16,130.3821,100.4731,4.2249,42,FALSE
1060,null,Gary Barnidge,TE,CLE,TE,CLE,-3.7113,107.1044,null,90,89,8,null,null,3.7028,96.9,-7.9,3.51,115.6958,91.5,4.4913,16,FALSE
2532884,null,Marvin Jones,WR,DET,WR,DET,-4.7284,118.434,null,82,90,39,null,null,1.8456,98.4,-8.4,3.4325,130.6088,96.8509,6.2837,31,FALSE
2552461,null,Duke Johnson,RB,CLE,RB,CLE,-4.817,129.63,null,73,91,32,null,null,4.8832,105.9,-14.9,4.4725,137.6852,118.2,8.1067,32,FALSE
79860,null,Matthew Stafford,QB,DET,QB,DET,-5.0751,276.1111,null,119,92,13,null,null,2.2262,125.4,-33.4,3.0675,288.7466,253.9648,4.5714,12,FALSE
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,-5.3583,275.828,null,109,93,14,null,null,3.9016,122.5,-29.5,2.5525,287.8344,266.7,4.6393,15,FALSE
2552608,null,Stefon Diggs,WR,MIN,WR,MIN,-6.5575,116.605,null,105,94,40,null,null,1.9895,121.9,-27.9,2.96,139.3524,96.4255,4.8555,36,FALSE
2553432,null,Kevin White,WR,CHI,WR,CHI,-6.5906,116.5719,null,86,95,41,null,null,4.073,103.1,-8.1,5.755,125.9986,104.8,4.9821,43,FALSE
2495353,null,Julius Thomas,TE,JAC,TE,JAC,-7.2475,103.5682,null,94,96,9,null,null,1.6657,84.4,11.6,2.735,122.8209,89.4,7.2143,9,FALSE
2505299,null,Antonio Gates,TE,SD,TE,SD,-7.5807,103.235,null,100,97,10,null,null,3.1761,105.6,-8.6,2.0275,109.4583,92.9,3.7586,18,FALSE
2552471,null,T.J. Yeldon,RB,JAC,RB,JAC,-7.9914,126.4555,null,91,98,33,null,null,6.3184,118.7,-20.7,4.3425,131.6968,114.51,9.094,25,FALSE
2504211,null,Tom Brady,QB,NE,QB,NE,-8.0247,273.1615,null,89,99,26,null,null,26.7178,70.9,28.1,10.23,285.7003,257.9886,3.9137,16,FALSE
2537931,null,Josh Gordon,WR,CLE,WR,CLE,-8.4024,114.76,null,96,100,48,null,null,1.793,100.6,-0.6,5.5,133.4971,87.9472,5.1006,9,FALSE
2495143,null,Andy Dalton,QB,CIN,QB,CIN,-9.2442,271.942,null,120,101,15,null,null,0.4751,108.9,-7.9,3.08,279.154,262.6764,5.4887,20,FALSE
2506581,null,Ryan Fitzpatrick,QB,NYJ,QB,NYJ,-9.2755,271.9108,null,144,102,16,null,null,5.2258,126.2,-24.2,1.445,284.6378,0,7.9104,2,FALSE
2543499,null,Derek Carr,QB,OAK,QB,OAK,-10.1633,271.0229,null,106,103,17,null,null,8.72,107.5,-4.5,5.155,274.4732,258.98,5.6591,21,FALSE
2540158,null,Zach Ertz,TE,PHI,TE,PHI,-10.2457,100.5701,null,92,104,11,null,null,1.1933,82.1,21.9,3.02,117.4378,84.4,6.4216,10,FALSE
2550256,null,Willie Snead,WR,NO,WR,NO,-10.5034,112.6591,null,103,105,42,null,null,2.5287,116.2,-11.2,2.5025,118.0981,100.5246,3.6642,49,FALSE
2555295,null,Sterling Shepard,WR,NYG,WR,NYG,-10.8238,112.3387,null,102,106,43,null,null,5.5839,103.7,2.3,4.31,125.9892,96.0404,5.3027,37,FALSE
238457,null,Zach Miller,TE,CHI,TE,CHI,-11.2681,99.5476,null,142,107,12,null,null,0.8312,135.5,-28.5,1.305,116.667,91.7788,4.6187,15,FALSE
927,null,Justin Forsett,RB,BAL,RB,BAL,-11.4089,123.0381,null,99,108,34,null,null,6.1218,113.2,-5.2,3.3825,140.9946,95.1,3.1431,25,FALSE
2505629,null,Jason Witten,TE,DAL,TE,DAL,-11.6097,99.206,null,136,109,13,null,null,1.6826,122.9,-13.9,1.905,106.1298,92.3,3.6922,19,FALSE
1062,null,Martellus Bennett,TE,NE,TE,NE,-12.5889,98.2268,null,128,110,14,null,null,4.6198,123.9,-13.9,2.2425,115.7418,67.1897,5.1498,4,FALSE
2533046,null,Dwayne Allen,TE,IND,TE,IND,-13.9959,96.8199,null,116,111,15,null,null,8.0673,129.7,-18.7,1.54,104.4385,84.6353,5.0984,14,FALSE
2506400,null,Vincent Jackson,WR,TB,WR,TB,-15.2403,107.9222,null,110,112,44,null,null,3.8091,127.5,-15.5,1.875,128.1026,91.4,4.677,34,FALSE
2550189,null,Isaiah Crowell,RB,CLE,RB,CLE,-17.2108,117.2362,null,104,113,35,null,null,1.421,126.1,-13.1,1.98,123.4463,103.26,4.8259,12,FALSE
2555333,null,Corey Coleman,WR,CLE,WR,CLE,-17.5752,105.5873,null,98,114,45,null,null,3.5248,122.5,-8.5,3.81,120.3084,83.6155,6.7185,35,FALSE
497149,null,LeGarrette Blount,RB,NE,RB,NE,-17.8506,116.5963,null,117,115,36,null,null,1.7213,124.3,-9.3,1.88,125.0755,108.53,4.1836,18,FALSE
2532956,null,Ryan Tannehill,QB,MIA,QB,MIA,-18.8393,262.3469,null,135,116,18,null,null,0.6866,128.6,-12.6,2.3725,275.5214,246.6,4.773,13,FALSE
2506340,null,Alex Smith,QB,KC,QB,KC,-18.9271,262.2591,null,174,117,19,null,null,1.2171,120.2,-3.2,1.7275,267.4451,251.84,3.6824,27,FALSE
2543770,null,Charles Sims,RB,TB,RB,TB,-19.4129,115.034,null,101,118,37,null,null,2.9749,128.1,-10.1,2.305,130.2639,93.13,4.2075,28,FALSE
2507999,null,Chris Ivory,RB,JAC,RB,JAC,-19.7309,114.716,null,84,119,38,null,null,8.289,95.9,23.1,3.23,133.8323,91.5335,4.4681,30,FALSE
2552466,null,Marcus Mariota,QB,TEN,QB,TEN,-20.1246,261.0616,null,124,120,20,null,null,0.3595,121.5,-1.5,4.1625,267.2399,246.24,9.1812,18,FALSE
310,null,Matt Ryan,QB,ATL,QB,ATL,-20.164,261.0222,null,126,121,21,null,null,2.4015,128.2,-7.2,3.1075,264.4081,253.021,3.8322,26,FALSE
2532853,null,Ladarius Green,TE,PIT,TE,PIT,-20.4216,90.3941,null,127,122,16,null,null,3.7942,105.6,16.4,3.0625,108.7309,71.8764,7.1999,3,FALSE
2532790,null,Travis Benjamin,WR,SD,WR,SD,-20.5236,102.6389,null,112,123,46,null,null,1.4458,130.2,-7.2,2.4075,124.7694,71.9496,4.8756,22,FALSE
2505354,null,Tony Romo,QB,DAL,QB,DAL,-20.8042,260.382,null,107,124,22,null,null,7.0257,92.6,31.4,3.1325,265.7596,247.278,4.5328,17,FALSE
2552470,null,Sammie Coates,WR,PIT,WR,PIT,-21.6763,101.4862,null,138,125,47,null,null,0.624,127.1,-2.1,2.6175,131.6498,77.7966,7.9775,3,FALSE
2539291,null,Markus Wheaton,WR,PIT,WR,PIT,-22.3381,100.8244,null,114,126,49,null,null,3.6757,118.8,7.2,2.295,114.8577,77.2,5.0048,33,FALSE
497236,null,Jimmy Graham,TE,SEA,TE,SEA,-23.7048,87.1109,null,131,127,17,null,null,1.3472,116.4,10.6,3.4025,101.2495,60.7605,5.9352,8,FALSE
382,null,Joe Flacco,QB,BAL,QB,BAL,-24.3268,256.8594,null,158,128,23,null,null,11.2182,118,10,1.565,266.1299,245.16,4.9556,22,FALSE
2495139,null,Charles Clay,TE,BUF,TE,BUF,-24.7269,86.0888,null,164,129,18,null,null,4.1191,133.8,-4.8,1.215,96.4249,77.3,5.3294,13,FALSE
2495979,null,DeAngelo Williams,RB,PIT,RB,PIT,-25.0448,109.4021,null,93,130,39,null,null,8.5363,97.7,32.3,3.57,126.7807,91.51,3.3724,21,FALSE
2543466,null,Eric Ebron,TE,DET,TE,DET,-25.377,85.4387,null,137,131,19,null,null,7.4304,135.7,-4.7,2.17,93.0751,70.4,5.7006,11,FALSE
2504595,null,Steve Smith,WR,BAL,WR,BAL,-25.7732,97.3893,null,125,132,50,null,null,1.4745,119.1,12.9,1.7675,105.28,76.9,4.4549,28,FALSE
2555214,null,Laquon Treadwell,WR,MIN,WR,MIN,-26.2543,96.9081,null,123,133,51,null,null,2.2007,125.3,7.7,4.1675,113.5382,67.3472,6.5756,14,FALSE
2530660,null,Kamar Aiken,WR,BAL,WR,BAL,-28.2411,94.9213,null,121,134,52,null,null,1.0572,128.1,5.9,1.58,114.8111,65.169,6.2877,15,FALSE
2539205,null,Terrance Williams,WR,DAL,WR,DAL,-28.669,94.4935,null,153,135,53,null,null,2.0733,125.8,9.2,1.2175,99.7889,85.1563,3.8998,47,FALSE
2346,null,Pierre Garcon,WR,WAS,WR,WAS,-29.9276,93.2349,null,161,136,54,null,null,2.5223,126.8,9.2,1.355,112.6454,69.4,5.0091,21,FALSE
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,-30.995,103.4519,null,122,137,40,null,null,5.4928,126.1,10.9,1.95,114.2896,90.9,3.1637,23,FALSE
2495824,null,Jay Cutler,QB,CHI,QB,CHI,-31.3329,249.8533,null,152,138,24,null,null,9.0536,126.7,11.3,1.82,256.2804,239.9274,4.9333,24,FALSE
2533040,null,Mohamed Sanu,WR,ATL,WR,ATL,-31.5571,91.6054,null,140,139,55,null,null,1.822,132.3,6.7,1.645,105.4928,71.09,4.4668,30,FALSE
2552397,null,Clive Walford,TE,OAK,TE,OAK,-32.315,78.5007,null,173,140,20,null,null,3.9014,128.4,11.6,1.4575,84.9739,70.5022,4.3823,17,FALSE
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,-33.2999,77.5158,null,186,141,21,null,null,6.0672,128.3,12.7,1.4125,84.2012,71.4,5.0397,20,FALSE
2532903,null,Rishard Matthews,WR,TEN,WR,TEN,-33.3427,89.8198,null,149,142,56,null,null,0.1406,131.7,10.3,1.4375,104.786,56.7484,6.276,16,FALSE
2552424,null,Phillip Dorsett,WR,IND,WR,IND,-33.4154,89.7471,null,134,143,57,null,null,0.1396,135.4,7.6,1.8775,103.5182,69.8,4.6888,40,FALSE
2556370,null,Michael Thomas,WR,NO,WR,NO,-33.5513,89.6112,null,133,144,58,null,null,0.4528,127.2,16.8,3.645,113.2261,63.1515,5.7942,20,FALSE
71217,null,Kenny Britt,WR,LA,WR,LA,-33.5587,89.6038,null,215,145,59,null,null,1.0056,null,null,0.6667,97.2248,72.4,4.3594,32,FALSE
2552458,null,Devin Funchess,WR,CAR,WR,CAR,-34.4494,88.713,null,129,146,60,null,null,2.813,128.9,17.1,2.35,103.7764,58.8459,6.3617,24,FALSE
2507763,null,Mike Wallace,WR,BAL,WR,BAL,-34.6791,88.4834,null,156,147,61,null,null,5.2457,128.7,18.3,1.405,113.6566,69.43,5.4161,7,FALSE
2540020,null,Theo Riddick,RB,DET,RB,DET,-36.1671,98.2798,null,130,148,41,null,null,1.591,null,null,2.1367,112.8858,82.867,3.4495,24,FALSE
2556075,null,Derrick Henry,RB,TEN,RB,TEN,-36.8084,97.6385,null,111,149,42,null,null,3.4466,118,31,3.4575,111.4134,65.7243,4.0415,16,FALSE
2506467,null,Darren Sproles,RB,PHI,RB,PHI,-38.7079,95.7391,null,162,150,43,null,null,3.6571,123.6,26.4,1.6675,103.2879,88.6,4.0708,5,FALSE
71265,null,Jared Cook,TE,GB,TE,GB,-39.1329,71.6828,null,181,151,22,null,null,0.5634,134.6,16.4,1.365,93.4417,45.361,5.1863,5,FALSE
2495267,null,Jordan Cameron,TE,MIA,TE,MIA,-39.6012,71.2145,null,168,152,23,null,null,1.2405,135.5,16.5,0.765,85.5494,50.9,5.9483,7,FALSE
2533436,null,Brock Osweiler,QB,HOU,QB,HOU,-39.7572,241.429,null,190,153,25,null,null,9.6562,124.8,28.2,2.055,263.2714,199.52,4.8254,11,FALSE
2553830,null,Will Tye,TE,NYG,TE,NYG,-39.7915,71.0242,null,189,154,24,null,null,3.1313,null,null,0.7933,86.6932,56.976,6.1205,6,FALSE
2540169,null,Robert Woods,WR,BUF,WR,BUF,-39.8458,83.3167,null,200,155,62,null,null,1.5408,null,null,0.71,98.6189,72.0935,5.0142,26,FALSE
2552491,null,Dorial Green-Beckham,WR,TEN,WR,TEN,-40.0038,83.1587,null,132,156,63,null,null,3.1721,123.7,32.3,2.88,97.9445,65.4677,6.0814,12,FALSE
